name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
1930s Bloomsbury walking tour,https://programme.openhouse.org.uk/listings/13283,"The leafy Georgian streets of Bloomsbury were shaken up in the 1930s by a new wave of development, from great academic institutions to speculative flats for modern urban living, plus probably the most stylish car showroom in London. We'll explore the range of 1930s architectural styles used in some famous and not so famous buildings, and even take a peek inside where we can.","Tottenham Court Road, outside the Dominion Theatre, W1T 7AQ",51.51668,-0.13035,14:00:00,16:00:00,Yes,Yes
A walk in Peckham's Aylesham Centre - past and future,https://programme.openhouse.org.uk/listings/12597,"Find out more about Peckham's Aylesham Community Action group's work, get a sense of our neighbourhood's character on a walk with locals and discuss our campaigns against attempts for insensitive over developments in our area.
We want to engage with built environment enthusiasts and together find some answers to London's critical questions : ‘What it takes to build or destroy a community?'","10 Rye Lane, SE15 5BT",51.47274,-0.06987,18:30:00,20:30:00,Yes,No
Andaz London Liverpool Street,https://programme.openhouse.org.uk/listings/11391,"Andaz London Liverpool Street, a concept by Hyatt, blends rich history dating back to the 1200s with modern decor and the vibrant energy of its London neighborhood.

Step inside and join us for an open house tour led by our dedicated team!","Andaz London, 40 Liverpool Street, EC2M 7QN",51.517312,-0.0813472,09:30:00,10:00:00,Yes,Yes
Appleby Blue,https://programme.openhouse.org.uk/listings/12655,"Appleby Blue  is a a contemporary social housing project reimagining the almshouse. Designed by Stirling Prize-winning architects Witherford Watson Mann for United St Saviour's Charity and located in Bermondsey, this innovative development offers 57 almshouses for residents aged 65+, fostering intergenerational connections and promoting community-centric urban living.","Appleby Blue Almshouse, 94-116 Southwark Park Rd, SE16 3RD",51.4925,-0.06923,10:00:00,13:00:00,Yes,Yes
Argentine Ambassador's Residence,https://programme.openhouse.org.uk/listings/2060,"During the Open House Festival people will have the unique opportunity to explore the historic mansion that is the home of the Argentine Embassy in the UK. Opening its doors on this special occasion, visitors will enjoy unprecedented access to the home of Argentinians in the UK and explore a glimpse of our culture through an art exposition of different Argentine artists.","49 Belgrave Square, SW1X 8QZ",51.50055039999999,-0.1531897,10:00:00,18:00:00,No,
Barnard's Inn Hall,https://programme.openhouse.org.uk/listings/4838,"Barnard's Inn Hall has been home to an Inn of Chancery, The Mercers' School, and now Gresham College. It's history spans centuries, including surviving the Great Fire of London in 1666. The hall is now used to host free public lectures.","Barnard's Inn Hall, Holborn, EC1N 2HH",51.5175436,-0.1098755,10:30:00,16:30:00,No,
Bartholomew Fayre: Graffiti Talk & Tour,https://programme.openhouse.org.uk/listings/13381,"Was Kilroy or Banksy ever in Great St. Bart's? Probably not, but other graffiti artists and creators sure were! Join us for a discussion of graffiti through time, learn about its different uses, how it's evolved, and how people have used it to express themselves over the centuries.","St Bartholomew the Great, West Smithfield, EC1A 9DS",51.51888,-0.09967,18:00:00,19:30:00,Yes,Yes
Bartholomew Fayre: Hello Cloth Fair,https://programme.openhouse.org.uk/listings/13379,"Hello, Cloth Fair: a fashion tour of Smithfield

Led by a City of London Green Badge guide and former fashion journalist, this 45-minute walking tour lifts the lid on Smithfield’s stylish history.","Smithfield Rotunda Garden, West Smithfield, EC1A 9PT",51.51859,-0.10107,16:00:00,17:30:00,Yes,Yes
Bartholomew Fayre: Protest poster workshop,https://programme.openhouse.org.uk/listings/13380,"Learning from the past to change the future: placard making with the Marx Memorial Library

Inspired by our extensive collection of historic protest posters and banners, we will ask participants to create their own using collage and crafting on what matters to them today.","Smithfield Rotunda Garden, West Smithfield, EC1A 9PT",51.51859,-0.10107,18:00:00,20:00:00,Yes,Yes
Bartholomew's Fayre: Great St Barts,https://programme.openhouse.org.uk/listings/13301,"Bartholomew's Fayre is a community festival taking place within the Smithfield Rotunda Garden, Great St Barts and the surrounding areas.","Great St Barts, West Smithfield, Barbican, EC1A 9DS",51.51888,-0.09967,16:00:00,20:00:00,No,
Bartholomew's Fayre: Smithfield Rotunda Garden,https://programme.openhouse.org.uk/listings/13300,"Join us for Bartholomew Fayre: Power to the People, a FREE bold and brilliant grassroots community festival, celebrating creativity, history, activism and togetherness. Across two-jam packed days, we’ll be taking over Smithfield with an exciting mix of hands-on art, thought-provoking talks, walking tours and live performances inspired by the anarchic joyousness of the original Bartholomew Fair.","Smithfield Rotunda Garden, West Smithfield, EC1A 9DY",51.51859,-0.10107,16:00:00,20:00:00,No,
Bloomsbury: The making of a knowledge quarter,https://programme.openhouse.org.uk/listings/13126,"How does a knowledge quarter start? What leads it to establish and grow? We will explore how the different communities involved in learning, research, healthcare and bio-science industries, use the buildings, streets and squares of London’s health and life sciences knowledge quarter in Bloomsbury. We will consider what drew institutions to co-locate and what drives the knowledge quarter today.","Wellcome Collection, 183 Euston Road, NW1 2BE",51.5259,-0.13387,14:00:00,16:30:00,Yes,Yes
