name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
'Gongbath' with Jez Smith FRSA inside St Paul’s Cathedral,https://programme.openhouse.org.uk/listings/13413,"Set within the spiralling elegance of the Geometric Staircase this remarkable event takes place in one of the most visually striking and architecturally significant spaces. More than just a meditation session, this is a rare opportunity to experience a sensory dialogue between sound and stone, mind and spirit, granting public access to a part of St Paul’s in an entirely new and unforgettable way.","St Paul's Churchyard, EC4M 8AD",51.51373,-0.09879,09:00:00,09:45:00,Yes,Yes
'Pinned' Photography & Print House,https://programme.openhouse.org.uk/listings/13336,Experience a room-sized Camera Obscura within a terraced house located on Beck Road in East London. You will have the opportunity to have your portrait taken and purchase a photographic archival print. Groups or couples welcome!,"38, Beck Road, E8 4RE",51.53696,-0.05884,10:00:00,18:00:00,No,
1-4 Suffolk Street: Uni of Notre Dame & G.K Chesterton,https://programme.openhouse.org.uk/listings/11735,"Built for the United Universities Club, 1-4 Suffolk Street  is now home to the University of Notre Dame and its G.K Chesterton Collection. Visitors will be able to enjoy both this Edwardian listed building and the unique collection within.","1-4 Suffolk Street, SW1Y 4HG",51.50831849999999,-0.1304929,10:00:00,16:30:00,Yes,Yes
10 Downing Street,https://programme.openhouse.org.uk/listings/2738,10 Downing Street has been the residence of British Prime Ministers since 1735. Behind its famous black door the most important decisions affecting Britain for nearly 300 years have been taken.,"10 Downing Street, SW1A 2AA",51.503541,-0.1276699,11:30:00,15:00:00,Yes,Yes
11 Elstree Hill,https://programme.openhouse.org.uk/listings/13029,"Interested in proper self-build where you design and build a home without the need for bricks and mortar?
Come along to explore one of the first Lewisham self-build houses designed by Walter Segal.  Learn about how the original scheme worked, the simplicity of the timber-framed structure, and the people who made it happen!","11 Elstree Hill, Bromley, BR1 4JE",51.41592,0.00103,11:00:00,17:30:00,No,
13 Princelet Street with The Landmark Trust,https://programme.openhouse.org.uk/listings/12560,"The Landmark Trust is a national building conservation charity that restores historic properties at risk and turns them into accommodation for unique short breaks. 
Join us at 13 Princelet Street for this rare public opening to explore the building and find out more about the Landmark Trust. Information about the building will be available with our friendly and knowledgeable staff on hand.","13 Princelet Street, E1 6QH",51.51986,-0.07275,10:00:00,16:00:00,No,
137 Pancras Road,https://programme.openhouse.org.uk/listings/13309,"Now used as the atelier and showroom for the bespoke women's tailoring house Isabel Glanville, this arch is a Grade II listed building constructed in 1898 in the Gothic Revival style. It presents a rare remnant of a pointed-arch arcade which was originally used as trade stores and built by the Midland Railway Company.","137 Pancras Road, NW1 1UN",51.53359,-0.12908,10:00:00,16:00:00,No,
36 Lytton Grove,https://programme.openhouse.org.uk/listings/13122,"Expansive rear extension with unusual double roof to maximise  internal height, daylight (for the neighbours too) and solar energy yet keep out excessive summer sun.","36 Lytton Grove, SW15 2HB",51.45463,-0.21342,13:00:00,17:00:00,No,
46A Lytton Grove,https://programme.openhouse.org.uk/listings/13123,New three bedroom Arts & Crafts inspired house replacing derelict backland garages,"46A Lytton Grove, SW15 2HE",51.45395,-0.21281,13:00:00,17:00:00,No,
"8 Stoneleigh Terrace (Highgate New Town, Stage 1)",https://programme.openhouse.org.uk/listings/689,"Built during the golden era of Camden public housing under Borough Architect Sydney Cook. Peter Tábori  studied with Ernő Goldfinger and worked with Denys Lasdun, and met Ken Adie when both were students at the Regent Street Polytechnic.","8 Stoneleigh Terrace, N19 5TY",51.565,-0.14171,14:00:00,16:45:00,Yes,Yes
