name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Alderman Jones House,https://openhouselondon.open-city.org.uk/listings/8952,Becontree Estate two storey cottage house with garden located on a banjo.,"322 Parsloes Avenue , Dagenham, RM9 5QL",51.5499898,0.1326619,11:00:00,16:00:00,No,
Becontree Estate Walking Tours with Bill Jennings,https://openhouselondon.open-city.org.uk/listings/10448,"Tours with Bill Jennings, former Becontree Estate Housing Manager. Tours will highlight the heritage and history of the estate, including Valence House museum and library, Kingsley Hall and the unique architectural features of the estate","Becontree Ave, RM8 3HT",51.5589773,0.1338659,11:45:00,13:30:00,Yes,Unknown
Creating thoughtful homes with Amos Goldreich Architecture,https://openhouselondon.open-city.org.uk/listings/9261,"We Design Homes talks to Amos Goldreich about his latest projects, discussing the relationships they form with those they work with to create homes that have a positive impact on people’s lives and are a joy to experience.","Online Event, E14 2BE",51.5101854,-0.0049002,18:00:00,19:00:00,Yes,Unknown
Enfield To Fork - Edmonton Green Shopping Centre,https://openhouselondon.open-city.org.uk/listings/10236,"The Museum of Enfield is this year bringing its temporary exhibition to you! “From Enfield to Fork” explores the borough’s history and relationship with food, from Roman Enfield to Market Gardening.","62 Smythe Close, N9 0TZ",51.6241568,-0.0578985,10:00:00,16:00:00,No,
German Historical Institute,https://openhouselondon.open-city.org.uk/listings/6371,"This Grade II* listed building includes an Adam-style ceiling (first floor) and two beautiful staircases with wrought-iron balustrades. Once home to the Pharmaceutical Society of Great Britain, it now houses a historical research institute.","17 Bloomsbury Square, WC1A 2NJ",51.5190283,-0.1238095,00:00:00,23:59:00,No,
Guildhall Art Gallery,https://openhouselondon.open-city.org.uk/listings/1405,"Houses the City of London's art collection, built over remains of London's Roman amphitheatre. Façade uses Portland stone and Collyweston stone slates. Interior uses finishes of marble, American elm, damask and painted wall coverings.","Guildhall Yard, EC2V 5AE",51.5152512,-0.0921379,10:30:00,16:00:00,Yes,Unknown
Hampton Tower at SQP,https://openhouselondon.open-city.org.uk/listings/10258,"South Quay Plaza is a landmark development and has been designed to maximise space in the 2.6 acres of gardens that surround it, allowing sunlight to flood the gardens and provide dual aspect views for many of the apartments.","75 Marsh Wall, Hampton Tower, E14 9WS",51.5008063,-0.0171423,10:00:00,16:30:00,No,
Hidden London: Life Support ,https://openhouselondon.open-city.org.uk/listings/9168,"Online tour of some of London and its estuary's hidden infrastructure - the systems and facilities that power our city and keep us alive, but we rarely think about. How does it all connect with the ship that blocked the Suez Canal?","Online, E9 5EN",51.542812,-0.02258,20:00:00,21:00:00,Yes,Unknown
Hyde Park Chapel,https://openhouselondon.open-city.org.uk/listings/9987,The four-story Church façade and prominent seven-story tower is covered in Portland stone and highlighted by a golden steeple. The interior features the Christus statue and a large mural of the resurrected Jesus Christ.,"64-68 Princes Gate, Exhibition Road, SW7 2PA",51.497811,-0.1734449,10:00:00,18:00:00,No,
Legal London,https://openhouselondon.open-city.org.uk/listings/10313,"Join Rowan, a retired solicitor, to find out what happens in the Royal Courts of Justice and the Inns of Court - a little world that few Londoners know","Royal Courts of Justice, Strand, WC2A 2LL",51.5136609,-0.1132125,10:30:00,12:30:00,No,
Low Line - Green Logistics Centre,https://openhouselondon.open-city.org.uk/listings/10207,Join us for a behind the scenes visit to the new Green Logistics Centre housed in a recently refurbished arch in the heart of the Low Line in Bankside,"Arch 58 Ewer Street, 51.504025, -0.099675, SE1 0NL",51.504016,-0.099555,13:00:00,14:00:00,No,
Macintosh Court Sheltered Housing Scheme,https://openhouselondon.open-city.org.uk/listings/8372,"Formerly 269 Leigham Court Road, Kate Macintosh designed the Grade II Listed sheltered housing scheme of 44 flats,  common room, shop and amenities contained in seven blocks, linked by a covered walkway surrounded by trees and gardens.","269 Leigham Court Road, Streatham, SW16 2SB",51.4298955,-0.1140792,11:00:00,15:30:00,No,
Maggie's Barts,https://openhouselondon.open-city.org.uk/listings/6604,"Maggie's Barts opened in December 2017. Maggie's Centres are unique, welcoming and uplifting places with qualified staff on hand to provide free practical, emotional and social support for people with cancer, their families and friends.","St Bartholomew's Hospital, EC1A 7BE",51.517496,-0.1000463,17:00:00,18:00:00,No,
Museum of Neoliberalism,https://openhouselondon.open-city.org.uk/listings/8739,"The museum is situated in a shopfront in Leegate Shopping Centre, which has been described by the Evening Standard as ""the worst shopping precinct in the country.""","16 Eltham Road, SE12 8TF",51.4560516,0.0122701,11:00:00,19:00:00,Yes,Unknown
National Youth Theatre,https://openhouselondon.open-city.org.uk/listings/9812,"Completed in Summer 2021, the National Youth Theatre has been redeveloped to double its capacity for studio space and was designed with young people, for young people. Recipient of the Mayor of London's Good Growth Fund.","443-445 Holloway Road, N7 6LW",51.5591865,-0.1224646,16:00:00,18:00:00,No,
Reliance Arcade,https://openhouselondon.open-city.org.uk/listings/9043,"Reliance Arcade is a Grade II Listed covered market in Brixton, London.  The Arcade was constructed in the 1920s and is home to 40 small retail units catering largely to local African-Caribbean communities.","455 Brixton Rd, SW9 8JP",51.462185,-0.1131814,09:00:00,19:00:00,No,
