name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
195 Mare Street,https://programme.openhouse.org.uk/listings/11871,195 Mare Street,"195 Mare St, E8 3QE",51.5408349,-0.0554502,11:00:00,18:00:00,No,
25 Cannon Street,https://programme.openhouse.org.uk/listings/11339,"Situated adjacent to St. Paul’s Cathedral, our reworking of this six-storey neo-classical building has created 116,000 sq ft of high-quality office space, three levels of communal terraces and a large new garden designed by Tom Stuart-Smith","25 Cannon Street, EC4M 5TA",51.5130649,-0.0953226,17:00:00,19:00:00,Yes,No
Amazing Women in London Tour,https://programme.openhouse.org.uk/listings/11674,Have you ever walked through London and wondered “Where are the statues of women?” or have you ever walked around London and counted the statues of women then tried to do the same with the statues of men?,"Outside Lambeth Palace, SE1 7LB",51.49577,-0.11984,13:00:00,15:30:00,Yes,No
Basil Scruby - The Man Who Made Petts Wood,https://programme.openhouse.org.uk/listings/11776,"An illustrated talk on 8th September by Patrick Hellicar.  Exploring Scruby’s vision, foresight and energy that, in the 1920s and 1930’s, transformed a swathe of indifferent farmland in Kent into a desirable residential garden suburb.","Garden Estates Association of Petts Wood, 34 WOODHURST AVENUE",51.3882354,0.0701813,20:00:00,21:30:00,Yes,No
British Library,https://programme.openhouse.org.uk/listings/2013,"Highly acclaimed building of red brick with colourful window details and roof, the British Library is the ultimate in post-modernity. The design follows the English Free Style of architecture. RIBA Award Winner.","96 Euston Road, NW1 2DB",51.5299657,-0.1276735,10:00:00,14:30:00,Yes,True
Bush Theatre - Backstage Tours,https://programme.openhouse.org.uk/listings/11992,"Explore the Bush Theatre, West London’s home of new writing. Get a behind the scenes look at our fifty-year history, including how over 2016 we transformed our 128-year-old building into an accessible and sustainable modern theatre.","Bush Theatre, 7 Uxbridge Rd, W12 8LJ",51.50525,-0.22601,11:15:00,17:15:00,Yes,No
Chiswick Town Hall,https://programme.openhouse.org.uk/listings/2865,"Built initially as a vestry, later extended. Victorian and Edwardian interiors with rich tiles and stunning stained glass, one of the most beautiful Victorian interiors in London.","Heathfield Terrace, W4 4JN",51.4914109,-0.2656707,13:00:00,16:30:00,Yes,No
Church of St Mary the Blessed Virgin,https://programme.openhouse.org.uk/listings/3547,"Founded in 11C, with Jacobean memorial c1615. Burial site of 5 Archbishops of Canterbury.","Addington Village Road, Addington, Croydon, CR0 5AS",51.35844849999999,-0.0310355,10:00:00,16:00:00,No,
City & Guilds of London Art School,https://programme.openhouse.org.uk/listings/10937,,"124 Kennington Park Road, SE11 4DJ",51.48727,-0.10738,12:00:00,20:00:00,No,
City Information Centre,https://programme.openhouse.org.uk/listings/4009,London's main tourist information centre is clad in a specially manufactured system of 220 pre-finished stainless steel panels. The subtly reflective surface provides a striking counterpoint to St Paul's.,"St Paul's Churchyard, EC4M 8BX",51.5132944,-0.0989526,09:30:00,17:30:00,No,
Dorich House Museum,https://programme.openhouse.org.uk/listings/271,"The former studio home of the sculptor Dora Gordine and her husband the Hon. Richard Hare, a scholar of Russian art and literature. 1930s house over four floors including a flat roof terrace and views of Richmond Park.","Dorich House Museum, 67 Kingston Vale, SW15 3RN",51.4333564,-0.2630588,11:00:00,17:00:00,No,
E.ON's Citigen energy centre,https://programme.openhouse.org.uk/listings/12219,"Hidden behind two Listed Building facades opposite Smithfield Market, and spread across eight floors below and above ground, E.ON's Citigen energy centre produces electricity, heat and cooling to buildings across the Square Mile.","47-53 Charterhouse St, EC1M 6PB",51.51927,-0.10418,14:00:00,17:30:00,Yes,No
Ferry Lane Estate,https://programme.openhouse.org.uk/listings/7547,"A tour round the estate, with visits to residents' homes, information on the original design principles, tenancy types & history plus an opportunity to appreciate the setting with the River Lea bordering the estate. Approx 90 mins.","Nearest property 1 Reedham Close, Ferry Lane Estate, N17 9PX",51.58515,-0.05798,17:30:00,19:30:00,No,
Frederick W Paine Funeral Directors,https://programme.openhouse.org.uk/listings/6971,The town's oldest firm of funeral directors has conducted funerals from these premises since 1908. The original interior is Grade II listed. The building also contains the Frederick W Paine Museum and the firm's archive.,"24 Old London Road, Kingston upon Thames, KT2 6QG",51.4106864,-0.3000781,13:00:00,20:00:00,No,
From Forest to Morris: A walk around Walthamstow,https://programme.openhouse.org.uk/listings/11296,"A walk around historic Walthamstow showing how this unique area grew from a village into a thriving suburb, its social history and the variety of buildings that can be found where Epping Forest meets William Morris.",Outside Costa Coffee at Walthamstow Central Station 5 Station Approac,51.5828202,-0.0194102,10:00:00,13:00:00,Yes,True
Gaunson Creative Open Studios part of Markfield Road Festival,https://programme.openhouse.org.uk/listings/11380,"Gaunson Creative Studios in South Tottenham, home to over 70 artist studios, will be opening its doors for the first time since 2019. Visitors will be able to meet and buy from over 50 artists across the weekend.","Gaunson Creative Studios, Gunson House, Markfield Road, N15 4QQ",51.5838118,-0.0635681,18:00:00,22:00:00,No,
"Grow, Hackney",https://programme.openhouse.org.uk/listings/10743,"Repurposed out of a disused sausage factory, Grow was converted into a grassroots venue, community hub, bar and kitchen. This canalside venue is part of an ecosystem of artist studios & small independent businesses & working yard.","98c Wallis Road, Main Yard, Hackney Wick, E9 5LN",51.54371769999999,-0.0226673,19:00:00,23:45:00,No,
Havant House 53,https://programme.openhouse.org.uk/listings/11119,"A victorian mid terrace house with a dark blue exterior and a zany tiled front garden. Full of original features without being dictated by the era, colour continues inside with a yellow rubber floor in the kitchen.","53 Havant road, Walthamstow, E17 3JE",51.58836729999999,-0.0069079,10:00:00,13:30:00,Yes,True
"Home: Simple Faces, Complex Minds",https://programme.openhouse.org.uk/listings/12280,"We will Solve the Riddle, Match the House and Freeze the Art, where you will all have the opportunity to interact with and contribute to a live art piece. Our aim is for you to leave with a renewed sense of home and the ability to reimagine what home means to you.","34 Snell's Park, N18 2FD",51.61015,-0.06764,16:00:00,19:30:00,No,
Hornsey Library,https://programme.openhouse.org.uk/listings/10973,"Hornsey Library is a Grade II listed building, featuring Huxley-Jones' ""Reclining figure"" sculpture and the intricately etched glass ""Hornsey window"". A recent refurbishment has added practical updates while keeping the 1960s aesthetic.","Hornsey Library, Haringey Park, Haringey, N8 9JA",51.578152,-0.1221064,11:00:00,12:00:00,Yes,No
