name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
1-4 Suffolk Street: Uni of Notre Dame & G.K Chesterton,https://programme.openhouse.org.uk/listings/11735,"Built for the United Universities Club, 1-4 Suffolk Street  is now home to the University of Notre Dame and its G.K Chesterton Collection. Visitors will be able to enjoy both this Edwardian listed building and the unique collection within.","1-4 Suffolk Street, SW1Y 4HG",51.50831849999999,-0.1304929,10:00:00,16:30:00,Yes,Yes
1.20 Oxo Tower Wharf,https://programme.openhouse.org.uk/listings/8766,"Unit 1.20 is one of 25 workshop and retail units in Oxo Tower Wharf and overlooks the courtyard towards the Bargehouse building from the first floor walkway. It is a multi-purpose space used as a workshop, showroom and teaching space.","Unit 1.20, The Courtyard, Oxo Tower Wharf, Bargehouse Street",51.5083463,-0.1082762,13:00:00,17:30:00,No,
10 Tollgate Drive,https://programme.openhouse.org.uk/listings/12261,"Part of Austin Vernon & Parters designed estate completed 1966, 10 Tollgate Drive is range style house, refurbished in 2008 by Powell Tuck Associates,  owners are Angus and Sarah Shepherd, Angus is Director at Powell Tuck Associates.","10 Tollgate Drive, SE21 7LS",51.437,-0.08208,10:00:00,16:30:00,No,
1923 Northern Line Extension stations,https://programme.openhouse.org.uk/listings/11786,"A tour that contrasts the before and after of the architecture of the 1922 Northern line extension, examining the impact on the existing terminus at Golders Green as well as the new station architectural vernacular created by Stanley Heaps","Golders Green Underground Station, North End Road, NW11 7RN",51.5722281,-0.1942171,10:00:00,16:30:00,Yes,Yes
195 Mare Street,https://programme.openhouse.org.uk/listings/11871,195 Mare Street,"195 Mare St, E8 3QE",51.5408349,-0.0554502,11:00:00,18:00:00,No,
25 Cannon Street,https://programme.openhouse.org.uk/listings/11339,"Situated adjacent to St. Paul’s Cathedral, our reworking of this six-storey neo-classical building has created 116,000 sq ft of high-quality office space, three levels of communal terraces and a large new garden designed by Tom Stuart-Smith","25 Cannon Street, EC4M 5TA",51.5130649,-0.0953226,11:00:00,15:00:00,Yes,Yes
"373 Euston Road, Birkbeck College",https://programme.openhouse.org.uk/listings/9543,"The refurbishment and roof extension of 7-storey building at 373 Euston Road to accommodates a 180-person lecture theatre, high-quality classrooms, as well as formal and informal co-learning spaces.","373 Euston Road, NW1 3AR",51.52376779999999,-0.1424736,10:00:00,13:30:00,Yes,Yes
8 Gransden Road,https://programme.openhouse.org.uk/listings/10622,"A basement, rear extension and courtyard garden to an end of terrace Victorian house. The design focusses on natural materials, expression of structure and craftsmanship, with high levels of daylight.","8 Gransden Road, W12 9SA",51.5025553,-0.2466778,10:00:00,16:00:00,No,
"80 Mallard Place, Twickenham",https://programme.openhouse.org.uk/listings/11885,This is a beautiful house in Eric Lyons' last SPAN development from 1982,"80 Mallard Place, Twickenham, TW1 4SR",51.4359876,-0.3291416,11:00:00,18:00:00,No,
82-83 Margaret Street,https://programme.openhouse.org.uk/listings/11838,"82-83 Margaret Street was originally constructed as a convent in 1914, and contains the Grade II listed All Saints Convent Chapel to the rear.","82-83 Margaret Street, W1W 8LH",51.5170083,-0.1385173,13:00:00,17:00:00,No,
8a Belsize Court Garages,https://programme.openhouse.org.uk/listings/5794,"Originally a late 19C coachman's living quarters and stable, this mews house combines an award-winning architect's studio and spacious light-filled maisonette after a 2-phase carbon-reducing retrofit.","8a Belsize Court Garages, NW3 5AJ",51.5500659,-0.1709004,10:30:00,13:30:00,No,
A Ruskinian Walk Through Shared Heritage,https://programme.openhouse.org.uk/listings/4686,"Ruskinian walk from RIBA award-winning Chiswick Business Park, Gunnersbury Triangle Nature Reserve through South Acton Estate, birthplace of artist Patrick Caulfield; Woodlands Park Ice House; to home of Wm Willett, of Daylight Saving Time","Building 3, Chiswick Business Park, 566 Chiswick High Road, W4 5YA",51.4930625,-0.2747704,12:00:00,14:00:00,Yes,Yes
A Tale of Two Cities: North Kensington Walking Tour,https://programme.openhouse.org.uk/listings/11784,"This walking tour maps out North Kensington's evolution from 1800s Victorian middle-class suburbia, to the vibrant and diverse inner London neighbourhood it is today, revealing a multi-faceted, contradictory and oft misunderstood area .","St John's Church, 152 Lansdowne Crescent, W11 2NN",51.51071,-0.20564,11:00:00,14:00:00,Yes,Yes
Abbey Mills Pumping Station,https://programme.openhouse.org.uk/listings/803,"Abbey Mills pumping station 'A', built by engineer Joseph Bazalgette, Edmund Cooper and architect Charles Driver. Built between 1865 and 1868 it is described as the cathedral of sewage.
Follow this link to book: https://bit.ly/abbeymills","Abbey Lane, E15 2RN",51.5322173,-0.0037856,10:00:00,15:50:00,Yes,Yes
Aga Khan Centre,https://programme.openhouse.org.uk/listings/7273,"The Aga Khan Centre, designed by Pritzker prize winning architect Fumihiko Maki, houses the UK institutions of the Aga Khan Development Network. A unique feature are its six gardens inspired by different regions of the Muslim world.","Aga Khan Centre, 10 Handyside Street, N1C 4DN",51.5375703,-0.1248016,10:00:00,17:00:00,Yes,Yes
All Saints Carshalton,https://programme.openhouse.org.uk/listings/3749,"12C south aisle and former chancel. Blomfield nave, chancel, baptistry. Kempe glass, Bodley reredos and screen, spectacular Comper decorations, monuments and brasses, award-winning lighting scheme, fine modern benches.","High Street, Carshalton, SM5 3AG",51.3651363,-0.1616349,10:00:00,16:30:00,No,
