name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Bethlem Royal Hospital,https://programme.openhouse.org.uk/listings/12129,"Guided walking tours of the grounds of Bethlem Royal Hospital, taking in the Hospital's historic Chapel, its beautiful grounds, Bethlem Museum of the Mind, and Bethlem Gallery. Open House 2023 tours delivered as part of This is Croydon, London Borough of Culture, with the support of Mayor of London and Croydon Council.","Bethlem Museum of the Mind, Beckenham, BR3 3BX",51.38092,-0.02931,10:30:00,12:00:00,Yes,True
Birch Selsdon - tour with the interior designer,https://programme.openhouse.org.uk/listings/12278,Birch Selsdon is a newly opened members club and 181 bedroom hotel in Croydon. The notable mansion has been transformed by interior designers A-nrd.Join for a guided tour and insight into the hotel's interiors with designer Alessio Nardi.,"Birch Selsdon, South Croydon, CR2 8YA",51.3392,-0.06145,10:00:00,10:45:00,Yes,No
Church of St Mary the Blessed Virgin,https://programme.openhouse.org.uk/listings/3547,"Founded in 11C, with Jacobean memorial c1615. Burial site of 5 Archbishops of Canterbury.","Addington Village Road, Addington, Croydon, CR0 5AS",51.35844849999999,-0.0310355,10:00:00,16:00:00,No,
City Information Centre,https://programme.openhouse.org.uk/listings/4009,London's main tourist information centre is clad in a specially manufactured system of 220 pre-finished stainless steel panels. The subtly reflective surface provides a striking counterpoint to St Paul's.,"St Paul's Churchyard, EC4M 8BX",51.5132944,-0.0989526,09:30:00,17:30:00,No,
Fitzrovia Chapel,https://programme.openhouse.org.uk/listings/6534,"Loughborough Pearson's red brick building is unimposing from the outside, but inside is a riot of Gothic Revival design. Golden mosaics reveal the character of the Grade II* listed chapel, built as part of the Middlesex Hospital.","2 Pearson Square, Fitzroy Place, W1T 3BF",51.5193306,-0.1385956,11:00:00,19:00:00,No,
Flood Meadows at Hampton Court,https://programme.openhouse.org.uk/listings/10614,A guided walk through Home Park Water Meadows with Thames Landscape Strategy. It is the site of a wetland restoration project that has increased biodiversity and sustainability on the historic site. It is not usually open to the public.,"1 Hampton Ct Rd, Hampton Wick, Molesey , KT1 4AE",51.41091600000001,-0.311975,17:30:00,19:30:00,Yes,True
Hounslow Sri Guru Singh Sabha,https://programme.openhouse.org.uk/listings/12222,"The Gurdwara exists to serve the local community in the Hounslow and surrounding areas, providing a space within which the community can congregate and worship in accordance with the Sikh faith.","Alice Way, Hanworth Road, Hounslow, TW3 3UD",51.46323,-0.3662,10:30:00,15:45:00,Yes,True
London Open Form Pavilion of Air,https://programme.openhouse.org.uk/listings/11855,"A floating roof of sound, GPS-triggered & accessed by headphones & Echoes app to playfully reframe public space as an essential community engagement. One of 15 in an international series drawing on Oskar & Zofia Hansen’s Open Form concept.","Kensington Gardens, W2 3XA",51.50478,-0.175,07:00:00,20:00:00,No,
Memorials and Communities Presentation at the HAC Bow,https://programme.openhouse.org.uk/listings/11682,A presentation featuring new researched findings about scandalous and worthy individuals who are memorialised in plaques and headstones at Holy Trinity Bow Church (The HAC Bow) carried out by Cian Hodge of Queen Mary University of London.,"Holy Trinity Church, Morgan Street, E3 5AA",51.5271519,-0.0340331,18:00:00,19:30:00,Yes,No
Outernet London,https://programme.openhouse.org.uk/listings/11691,"Outernet London is a new entertainment district including live performance venues HERE, The Lower Third and the LED lined Urban Gallery. Join a tour of the district, led by architects Orms.","St Giles in the Fields, 60 Saint Giles High Street, WC2H 8LG",51.51535639999999,-0.1285138,11:00:00,13:00:00,Yes,True
Poroban studio,https://programme.openhouse.org.uk/listings/11347,"Poroban is a multi-disciplinary design studio, based off Old Kent Road, specialising in low carbon building design. We are offering free design surgeries throughout September and are hosting an open day on Saturday 9th Sept.","43 Madron Street, SE17 2LE",51.48900930000001,-0.0790748,09:30:00,16:00:00,Yes,True
