name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
'Croydon from the palette of Evacustes Phipson' tour,https://programme.openhouse.org.uk/listings/12240,A lunchtime guided tour of the Croydon Clocktower exhibition 'Croydon from the palette of Evacustes Phipson',"The Foyer, Croydon Clocktower, Katharine Street, Croydon, CR0 1NX",51.37226,-0.09939,13:00:00,13:40:00,No,
AH A Studio,https://programme.openhouse.org.uk/listings/11991,This is a newly built and fitted out architecture studio in London Fields. We designed it as a flexible working and event space with the opportunity to align personal wellbeing and professional endeavour in one supportive space.,"Unit 13, 39 Gransden Ave, E8 3QA",51.54066,-0.05639,14:00:00,18:00:00,No,
Andaz London Liverpool Street,https://programme.openhouse.org.uk/listings/11391,"A concept by Hyatt, Andaz London exuberates history since the 1200's veiled by the new-age decor and a buzzing London neighborhood. 

Step in and explore, as Ryan takes you around for an open house!","Andaz London, 40 Liverpool Street, EC2M 7QN",51.517312,-0.0813472,14:30:00,17:30:00,Yes,True
Bank/Monument station,https://programme.openhouse.org.uk/listings/11819,"In 2023, Bank/Monument station completed a major upgrade that increased the station's capacity by 40%. Yet while much of the Bank/Monument complex is new, the station dates back over 100 years.  This tour will showcase its history.","Bank/Monument Complex, Princes St, EC3V 3LA",51.513388,-0.0889145,19:00:00,20:00:00,Yes,True
Billingsgate Roman House & Baths,https://programme.openhouse.org.uk/listings/5296,"Some of London's best Roman remains, comprising late 2C house with a 3C bath house built within its courtyard. First discovered in 1848.","101 Lower Thames Street, EC3R 6DL",51.5092887,-0.08305119999999999,17:45:00,19:45:00,Yes,True
City Information Centre,https://programme.openhouse.org.uk/listings/4009,London's main tourist information centre is clad in a specially manufactured system of 220 pre-finished stainless steel panels. The subtly reflective surface provides a striking counterpoint to St Paul's.,"St Paul's Churchyard, EC4M 8BX",51.5132944,-0.0989526,09:30:00,17:30:00,No,
Croydon Archives - Behind the Scenes Tour,https://programme.openhouse.org.uk/listings/12274,"Join us for a guided tour of Croydon Archives. Go behind the scenes and view our store, which are normally closed to the public, with an opportunity to hear about some of the highlights from the collection from an expert.","Croydon Clocktower, CR9 1ET",51.37226,-0.09939,11:30:00,15:15:00,Yes,No
Dalston C.L.R. James Library & Hackney Archives,https://programme.openhouse.org.uk/listings/5197,"4-storey multi-purpose, state of the art library and archives building.","Dalston Square, Dalston Lane, E8 3BQ",51.5457087,-0.0743683,11:00:00,19:30:00,Yes,No
Fitzrovia Chapel,https://programme.openhouse.org.uk/listings/6534,"Loughborough Pearson's red brick building is unimposing from the outside, but inside is a riot of Gothic Revival design. Golden mosaics reveal the character of the Grade II* listed chapel, built as part of the Middlesex Hospital.","2 Pearson Square, Fitzroy Place, W1T 3BF",51.5193306,-0.1385956,11:00:00,17:00:00,No,
"Grand Junction at St Mary Magdalene Church, Paddington",https://programme.openhouse.org.uk/listings/2527,"Grade I Victorian Gothic church by G E Street, architect of the Royal Courts of Justice. The recent conservation project reveals the majestic colours of Daniel Bell's painted ceiling, plus Dow Jones Architects' contemporary heritage wing.","Rowington Close, St Mary Magdalene's Church , W2 5TF",51.5222702,-0.1890094,10:00:00,21:00:00,Yes,No
Holborn House,https://programme.openhouse.org.uk/listings/10216,"A redevelopment of Holborn’s community centre improving and increasing facilities  -  the space has been designed by Stirling prize nominated 6a architects and includes a public artwork for the building, created by artist Cargh Thuring. This project is supported by the Mayor of London.","Community Centre, 35 Emerald Street, WC1N 3QW",51.521498,-0.1180248,10:00:00,16:00:00,No,
Hornsey Library,https://programme.openhouse.org.uk/listings/10973,"Hornsey Library is a Grade II listed building, featuring Huxley-Jones' ""Reclining figure"" sculpture and the intricately etched glass ""Hornsey window"". A recent refurbishment has added practical updates while keeping the 1960s aesthetic.","Hornsey Library, Haringey Park, Haringey, N8 9JA",51.578152,-0.1221064,11:00:00,12:00:00,Yes,True
Hounslow Sri Guru Singh Sabha,https://programme.openhouse.org.uk/listings/12222,"The Gurdwara exists to serve the local community in the Hounslow and surrounding areas, providing a space within which the community can congregate and worship in accordance with the Sikh faith.","Alice Way, Hanworth Road, Hounslow, TW3 3UD",51.46323,-0.3662,10:30:00,15:45:00,Yes,No
Lea Bridge Library,https://programme.openhouse.org.uk/listings/11792,"Studio Weave were commissioned to design an extension to the Grade-II listed Lea Bridge Library in East London, adding a cafe and adaptable community space – to deliver a revived civic heart for the Borough of Waltham Forest. This project is supported by the Mayor of London.","Lea Bridge Road, E10 7HU",51.5706272,-0.024437,11:00:00,17:00:00,Yes,True
London Open Form Pavilion of Air,https://programme.openhouse.org.uk/listings/11855,"A floating roof of sound, GPS-triggered & accessed by headphones & Echoes app to playfully reframe public space as an essential community engagement. One of 15 in an international series drawing on Oskar & Zofia Hansen’s Open Form concept.","Kensington Gardens, W2 3XA",51.50478,-0.175,07:00:00,20:00:00,No,
National Youth Theatre,https://programme.openhouse.org.uk/listings/12046,"Public Tours tours by Architect's DSDHA and the team at National Youth Theatre of the NYT's recently redeveloped RIBA-award-winning building, which created the UK's first theatre dedicated to staging work created by young people. This project is supported by the Mayor of London.","National Youth Theatre, 443-445 Holloway Road, N7 6LW",51.55927,-0.12248,18:15:00,19:00:00,Yes,True
People's Museum Somers Town,https://programme.openhouse.org.uk/listings/10952,"A great little museum set in the Grade 2 listed Ossulston Estate - a prime example of pre-war Social housing - based on Karl Marz Hof in Vienna.
Open Wednesdays to Saturdays throughout Festival 
Sunday 11th Event","52 Phoenix Road, NW1 1ES",51.5310613,-0.1309568,12:00:00,18:00:00,Yes,No
Poroban studio,https://programme.openhouse.org.uk/listings/11347,"Poroban is a multi-disciplinary design studio, based off Old Kent Road, specialising in low carbon building design. We are offering free design surgeries throughout September and are hosting an open day on Saturday 9th Sept.","43 Madron Street, SE17 2LE",51.48900930000001,-0.0790748,09:30:00,16:00:00,Yes,No
Present & Correct Stationers,https://programme.openhouse.org.uk/listings/11947,"Architecture for London designed and built a new home for stationers Present & Correct in a heritage retail unit. In a nod to the neighbouring British Museum, cabinets as 'wunderkammer' display the stationery as objects of desire.","12 Bury Place, WC1A 2JL",51.51846,-0.1242,11:00:00,18:00:00,No,
Pushkin House,https://programme.openhouse.org.uk/listings/4108,The independent cultural centre Pushkin House will contribute to this year's Open House Festival through a programme of events and community initiatives at its Grade-II listed building in Bloomsbury Square.,"5a Bloomsbury Square, WC1A 2TA",51.5182912,-0.1230772,09:00:00,21:00:00,No,
Royal College of Obstetricians and Gynaecologists,https://programme.openhouse.org.uk/listings/11186,"A modern conversion of a 19th-century hop warehouse and a 1980s office building, joined by a striking helical staircase. It is the home of the Royal College of Obstetricians and Gynaecologists and other women’s health organisations.","10-18 Union Street, SE1 1SZ",51.50357289999999,-0.0924995,11:00:00,16:00:00,Yes,True
St Mary's Church Bromley,https://programme.openhouse.org.uk/listings/11317,"A plain Victorian Church set in a wooded Churchyard, with a vibrant and striking set of Murals around the altar and the Choir. 
Has indoor toilet facilities. 
A good quality well used organ in good condition, and an excellent accoustic","St Mary's Church, College Road, Bromley, BR1 3QG",51.4130778,0.015066,10:00:00,12:00:00,No,
The Art House,https://programme.openhouse.org.uk/listings/11141,"Our 1950's warehouse has been converted to provide a new home for creative studio Acrylicize, to provide a mixture of workshop spaces, co-working and traditional studio space, all centred around a large events and gallery space.","30 - 36 Pritchards Road, E2 9AP",51.533015,-0.06168650000000001,10:00:00,17:00:00,No,
The City Churches: St Mary-le-Bow,https://programme.openhouse.org.uk/listings/3873,"Founded by William the Conqueror's Archbishop Lanfranc in 1080 (the significant crypt survives) St Mary-le-Bow was rebuilt, notably by Wren after the Great Fire and by Laurence King in 1964 after WWII destruction. Home of Bow Bells.","Cheapside, EC2V 6AU",51.51413950000001,-0.0941925,09:00:00,17:00:00,No,
