name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
1 Halliwick Road,https://programme.openhouse.org.uk/listings/8767,"A low energy refurbishment of an Edwardian house, with rear extension and loft conversion. Wood fibre insulation, MVHR, airtightness layer, triple glazing, timber structure and low embodied energy materials.","1 Halliwick Road, N10 1AA",51.60121,-0.14843,10:00:00,17:00:00,No,
1 Quality Court,https://programme.openhouse.org.uk/listings/10593,"Entry to 1 Quality Court is an alley with Victorian tiles and is now built over by a modern building with Tudor accents.
The court was built up around 1700 .
1 Quality Court was originally the Patent Office .","1 Quality Court, , Chancery Lane, WC2A 1HR",51.5167278,-0.1123123,12:00:00,16:00:00,No,
130 Drayton Park,https://programme.openhouse.org.uk/listings/12763,"Upper maisonette remodelled to create a spacious top floor open-plan living space. Bespoke kitchen, dining and lounge furniture. Full height doors and a Dougls Fir stair screen","130 Drayton Park, N5 1LX",51.55634,-0.10561,10:00:00,14:00:00,No,
23 Sedgeford Road,https://programme.openhouse.org.uk/listings/10304,"Come and see our CARBON NEUTRAL TERRACED HOUSE. Find out about our retrofit solar, batteries and air source heat pump installation. Double glazing, 20% increase in radiator size and roof / loft insulation. Flat roof and north facing roof all contribute.  Heat pump is ultra quiet and our old house is very warm in the depths of winter. Electricity bills still lower than gas.","23 Sedgeford Rd, Shepherds Bush, W12 0NA",51.5089903,-0.2445241,10:30:00,17:00:00,Yes,No
6 Moretown (Gensler London Studio),https://programme.openhouse.org.uk/listings/10591,"A contemporary adaptation of a 1980s office building, and home of global design firm Gensler. Each level of the building is connected by a structural timber facade and set of stairs, and the new 5th floor cantilevers from the roof.","6 Moretown, Tower Hamlets, E1W 1YW",51.50782,-0.06809,10:00:00,16:30:00,Yes,No
"8 Stoneleigh Terrace (Highgate New Town, Stage 1)",https://programme.openhouse.org.uk/listings/689,"Built during the golden era of Camden public housing under Borough Architect Sydney Cook. Peter Tábori  studied with Ernő Goldfinger and worked with Denys Lasdun, and met Ken Adie when both were students at the Regent Street Polytechnic.","8 Stoneleigh Terrace, N19 5TY",51.565,-0.14171,14:00:00,17:30:00,Yes,No
81 Columbia Road,https://programme.openhouse.org.uk/listings/12567,Step into the historic charm of 81 Columbia Road Flower Market in East London.  This iconic Victorian terraced house functions as a space for a local artist who has focussed on photographs of London architecture and life.,"81 Columbia Road, E2 7RG",51.5297,-0.0691,10:00:00,17:00:00,No,
A House for Artists,https://programme.openhouse.org.uk/listings/7861,"A House for Artists is an ambitious project, designed to provide subsidised, sustainable long-term housing for artists; who in exchange offer free civic and cultural engagement for communities in Barking Town Centre. Co-commissioned by Create London and London Borough of Barking & Dagenham, this project has received supported from the Mayor of London.","36 Linton Rd, Barking, IG11 8SE",51.53976280000001,0.07782059999999999,11:00:00,17:40:00,Yes,Yes
A walk in Peckham's Aylesham Centre --- past and future,https://programme.openhouse.org.uk/listings/12597,"Find out more about Peckham's Aylesham Community Action group's work, get a sense of our neighbourhood's character on a walk with locals and discuss our campaigns against attempts for insensitive overdevelopments in our area.
We want to engage with built environment enthusiasts and together find some answers to London's critical questions : ‘What it takes to build or destroy a community?'","10 Rye Lane, SE15 5BT",51.47274,-0.06987,12:00:00,19:00:00,Yes,No
Acland Burghley School,https://programme.openhouse.org.uk/listings/2882,"An important example of 1960s comprehensive school design in the Brutalist style. Acland Burghley has recently received support from the National Lottery Heritage Fund for its ambitious ‘A Hall for All’ project and have welcomed in a resident orchestra, the Orchestra of the Age of Enlightenment in a collaborative partnership which is a UK-first.","93 Burghley Road, NW5 1UJ",51.5573971,-0.1396506,10:00:00,16:00:00,No,
Acme Propeller Factory,https://programme.openhouse.org.uk/listings/12565,"Acme Propeller Factory on Childers Street in Deptford is a 1920’s former ship propeller foundry. It has been home to artists since 1990. Currently, its 70,492 square feet of studio space is divided into 135 studio units, with 180 artists working in them over four floors.

The building is also home to The Acme Archive, the Acme Window Gallery and our public community and engagement space.","165 Childers Street, Deptford, SE8 5JR",51.4824,-0.03517,11:00:00,16:00:00,Yes,No
Aga Khan Centre,https://programme.openhouse.org.uk/listings/7273,"The Aga Khan Centre, designed by Pritzker prize winning architect Fumihiko Maki, houses the UK institutions of the Aga Khan Development Network. A unique feature are its six gardens inspired by different regions of the Muslim world.","Aga Khan Centre, 10 Handyside Street, N1C 4DN",51.5375703,-0.1248016,10:00:00,17:00:00,Yes,Yes
Alexandra Road Estate Flat 85B (Rowley Way),https://programme.openhouse.org.uk/listings/12110,"Visit a recently refurbished apartment of Neave Brown’s Alexandra Road Estate in Camden. This is a 3 bed maisonette flat, lower ground and ground floor levels on block B along the pedestrian Rowley Way.","85b Rowley Way, NW8 0SN",51.5404,-0.18237,14:00:00,17:00:00,Yes,Yes
Alfies Antique Market,https://programme.openhouse.org.uk/listings/12830,Alfies Antique Market is London's largest indoor antique and vintage market. The market celebrates 90 dealers who each boast uniquely sourced antique and vintage items.,"13-25 Church Street, NW8 8DT",51.52418,-0.16881,10:00:00,18:00:00,No,
Alice Billing House,https://programme.openhouse.org.uk/listings/12503,"Alice Billing House is one of Newham’s most historic buildings located on Stratford’s High Street. The building is made up of two blocks, one of which is a Grade II listed building, built in 1905-6 as firefighter’s accommodation for the West Ham Fire Brigade. Opening in January 2024, the South Block has now been converted into artist studios and is now home to over 25 artists.","Alice Billing House, 2-12 West Ham Lane, Stratford, E15 4SF",51.53997,0.00184,11:00:00,16:00:00,No,
