name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
19th century lives in Southwark and Lambeth,https://programme.openhouse.org.uk/listings/12756,"Discover the stories of 19th century people working, living and dying across Southwark and Lambeth and the remarkable individuals who strove to make life better.  Remnants of 19th century architecture are to be found at every turn; the site of Charles Dickens' childhood trauma, a Victorian railway for the dead, a magnificent theatre still vibrant today and a street where time has stood still.","Meet next to the Navigators ship sculpture, Hay's Galleria",51.50619,-0.08371,11:00:00,13:00:00,Yes,No
AH A Studio,https://programme.openhouse.org.uk/listings/11991,This is a newly built and fitted out architecture studio in London Fields. We designed it as a flexible working and event space with the opportunity to align personal wellbeing and professional endeavour in one supportive space.,"Unit 13, 39 Gransden Ave, E8 3QA",51.54066,-0.05639,10:00:00,17:00:00,No,
Andaz London Liverpool Street,https://programme.openhouse.org.uk/listings/11391,"Andaz London Liverpool Street, a concept by Hyatt, blends rich history dating back to the 1200s with modern decor and the vibrant energy of its London neighborhood.

Step inside and join us for an open house tour led by our dedicated team!","Andaz London, 40 Liverpool Street, EC2M 7QN",51.517312,-0.0813472,15:00:00,17:45:00,Yes,No
Ben Uri Gallery and Museum,https://programme.openhouse.org.uk/listings/12529,"A pioneering virtual museum with a physical presence in London. We celebrate, research and record the richly diverse Jewish, refugee and wide migrant contribution to British visual culture since 1900.","108a Boundary Road, St Johns Wood, NW8 0RH",51.53755,-0.18534,10:00:00,17:00:00,No,
Benjamin Franklin House,https://programme.openhouse.org.uk/listings/2347,"In the heart of London, just steps from famed Trafalgar Square, is Benjamin Franklin House, the world's only remaining Franklin home. 
For nearly sixteen years between 1757 and 1775, Dr Benjamin Franklin – scientist, diplomat, philosopher, inventor, Founding Father of the United States and more – lived behind its doors.

Built circa 1730, we are a Grade I listed house in central London.","36 Craven Street, WC2N 5NF",51.5076423,-0.1248869,11:00:00,15:00:00,No,
Brent Museum,https://programme.openhouse.org.uk/listings/12231,"We have been collecting objects about the history of Brent for over 50 years. Visitors can find out about an Eiffel tower in Wembley, why you might make a pilgrimage to Willesden and what the Victorian streets of Brent were really like.","Brent Museum, The Library at Willesden Green – second floor",51.547,-0.22904,10:30:00,20:00:00,No,
Brook Green walk,https://programme.openhouse.org.uk/listings/12421,"A walk around Brook Green with emphasis on the buried lost river, Stamford Brook.","Hammersmith station, Hammersmith and City line, W6 7AA",51.49343,-0.22501,10:30:00,12:00:00,Yes,No
Bush Theatre - Backstage Tours,https://programme.openhouse.org.uk/listings/11992,"Explore the Bush Theatre, West London’s home of new writing. Get a behind the scenes look at our fifty-year history, including how over 2016 we transformed our 128-year-old building into an accessible and sustainable modern theatre.","Bush Theatre, 7 Uxbridge Rd, W12 8LJ",51.50525,-0.22601,15:00:00,16:40:00,Yes,No
Clarendon Gasworks Regeneration,https://programme.openhouse.org.uk/listings/12714,"Visit a residential led mixed use regeneration scheme located at the heart of Wood Greens Cultural Quarter. 

Scale model of the full development as well as show flats can be seen in our Sales and Marketing Suite.","1 Mary Neuner Road, N8 0ES",51.59228,-0.1138,17:00:00,19:30:00,No,
Conway Hall,https://programme.openhouse.org.uk/listings/3425,"The home of Conway Hall Ethical Society, an organisation renowned as a hub for free speech and progressive thought. Grade II listed building with both Arts and Crafts and Art Deco features adding to its distinctive style.","25 Red Lion Square, WC1R 4RL",51.51987740000001,-0.118179,14:00:00,20:00:00,Yes,No
