name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Boston Manor House,https://programme.openhouse.org.uk/listings/10142,"Boston Manor House is a Jacobean House built for Lady Mary Reade in 1623 and later owned by the Clitherow family from the 1670s until the 1920s. The House is now open to the public with free entry six days a week. Its beautifully restored historic interiors, including breath-taking ornate plasterwork, are joined by two community exhibition galleries, meeting rooms and an attractive modern café.","Boston Manor House, Boston Manor Road, Brentford, TW8 9JX",51.49191829999999,-0.3183739,11:30:00,16:00:00,Yes,No
Brentham Garden Suburb,https://programme.openhouse.org.uk/listings/2571,"Britain's first co-partnership garden suburb, first houses built in 1901. Parker and Unwin's plan introduced in 1907, mainly Arts and Crafts style; fascinating social history.","The Brentham Club, 38 Meadvale Road, W5 1NP",51.5287856,-0.309085,10:30:00,12:30:00,Yes,No
Brockley's Historic Mews,https://programme.openhouse.org.uk/listings/9008,"Guided walks through Brockley Conservation Area's quirky mews: leafy lanes, industrial units, Victorian and interesting modern architecture existing in harmony. The cherished public right of way  allows community contact with nature.","Wickham Arms, 69 Upper Brockley Road,, SE4 1TF",51.4686,-0.03272,11:00:00,15:30:00,Yes,No
Brockwell Hall,https://programme.openhouse.org.uk/listings/2711,"Brockwell Hall was originally built in 1811-1813 for a wealthy Ludgate Hill glass maker as the centrepiece of his estate. It has recently been restored by PRS Architects, following an initiative led by Brockwell Hall Community Partners. Original features of the Grade II* listed Recency Villa have been restored and new spaces inside the Hall created for park users and the local community to enjoy.","Brockwell Park, Herne Hill, SE24 9BJ",51.45317,-0.10256,11:00:00,12:30:00,Yes,No
"Bruno Court, The German Hospital",https://programme.openhouse.org.uk/listings/6802,"Modernist extension to Hackney's German Hospital, closed 1987 and converted into flats in 1999.","10 Fassett Square, E8 1BF",51.54689,-0.0661,10:00:00,12:30:00,No,
Burgh House,https://programme.openhouse.org.uk/listings/2744,"Built in 1704 and 1720, Burgh House is a Grade I Listed Queen Anne and early Georgian house situated in the heart of Hampstead Village. As an independent charity, it serves as a cultural hub bringing together heritage, art and community programming. Burgh House is also an Arts Council England accredited museum with a collection relating to Burgh House and the local area.","New End Square, Hampstead, NW3 1LT",51.55817529999999,-0.17498,10:00:00,16:00:00,No,
Buzz Bingo Hall (former Granada Cinema),https://programme.openhouse.org.uk/listings/498,"Exceptional example of the luxury cinema 'Picture Palace' of the 1930's with outstanding Gothic interior by Theodore Komisarjevsky and over 3,000-seats. The first and only Grade I listed cinema in the UK.","50 Mitcham Road, Tooting, SW17 9NA",51.42661,-0.1665,10:00:00,12:00:00,No,
CUFOS - Community Use For the Old Station,https://programme.openhouse.org.uk/listings/11172,"The former Alexandra Palace Railway Station now run by a small voluntary charity for use by local people and organisations for classes, meetings and many other leisure activities.","CUFOS, Top of The Avenue, Muswell Hill, N10 2QE",51.5947742,-0.1319197,12:30:00,16:30:00,No,
Canal Club,https://programme.openhouse.org.uk/listings/10390,"The Canal Club, a 1978 modernist community centre designed by Julian Sofaer, is a modest, open-plan space. It features a community garden developed by the boating community moored alongside it.","Canal Club Community Garden, Belmont Wharf, Waterloo Gardens, E2 9HP",51.53441,-0.05203,14:00:00,18:00:00,No,
Canons Park,https://programme.openhouse.org.uk/listings/4277,"Grade II listed historic park landscape containing several listed buildings, including an 18C 'temple' building, bothy and compound, and walled kitchen garden, converted in 1937 to an informally planted garden by Harrow Council.","Donnefield Avenue entrance, Canons Park, Edgware, HA8 6RH",51.6087625,-0.2943906,10:00:00,16:00:00,No,
Caribbean Heritage walking tour of Peckham,https://programme.openhouse.org.uk/listings/13622,"Gentrification and African Presence in Peckham (GAPP) walking tour highlights the spaces occupied by the Caribbean community, 1960 – 1990. The pinnacle of the walking tour contextualises the significant educational, recreational and cultural spaces which shaped Peckham’s social, cultural, political and economic history over a defined period.","Walmer Castle Court, 102 Peckham Road, SE15 2BE",51.4741,-0.07612,11:30:00,13:30:00,Yes,No
Carshalton Water Tower and Historic Gardens,https://programme.openhouse.org.uk/listings/3745,"Early 18C Grade II listed building incorporating plunge bath with Delft tiles, orangery, saloon and pump chamber with part-restored water wheel. Hermitage and sham bridge in grounds.","West Street, Carshalton, SM5 2QG",51.36508,-0.16684,13:00:00,17:00:00,No,
Chabad-Lubavitch of Islington,https://programme.openhouse.org.uk/listings/12383,"Visit Islington’s one and only synagogue.  Discover fascinating local Jewish history, an art gallery and much more besides. Learn about Jewish practice, history and culture from the Rabbi - and ask him any questions you like!","1-3 Elliott's Place, N1 8HX",51.53676,-0.10063,10:00:00,14:00:00,No,
Chiswick House and Gardens,https://programme.openhouse.org.uk/listings/2862,"Chiswick House and Gardens is one of the most glorious examples of 18th-century British architecture and landscaped Gardens with over 300 years of discovery, inspiration and delight.","Chiswick House and Gardens , Burlington Lane, W4 2RP",51.4838034,-0.258696,10:30:00,15:00:00,No,
"Christ Church North Finchley, N12 0NU",https://programme.openhouse.org.uk/listings/13502,Anglican church building built in 1867 based on the mediaeval Gothic styles of the pre-Reformation era and Gothic revivalist design.,"620 High Road, North Finchley, N12 0NU",51.61095,-0.17475,14:00:00,17:00:00,No,
Christ Church Southgate and the Minchenden Oak Garden,https://programme.openhouse.org.uk/listings/5128,Grade II* listed church with fine collection of Pre-Raphaelite stained glass windows by Morris & Co. including Burne Jones and Rossetti. Wall paintings. Mosaic reredos of the Last Supper by Antonio Salviati. Minchenden Oak  - ancient pollarded oak more than 800 years old.,"Waterfall Road , Southgate, N14 7EG",51.62466,-0.12838,12:30:00,16:00:00,No,
"Church of St Lawrence, Little Stanmore",https://programme.openhouse.org.uk/listings/2467,"Unique Continental Baroque church rebuilt in 1715 by James Brydges, first Duke of Chandos. Painted walls and ceiling with trompe-l'oeil effect. Wood carvings by Grinling Gibbons and the organ on which Handel played.","173 Whitchurch Lane, Edgware, HA8 6QJ",51.6079015,-0.2892053,14:00:00,17:00:00,No,
City Information Centre,https://programme.openhouse.org.uk/listings/4009,London's main tourist information centre is clad in a specially manufactured system of 220 pre-finished stainless steel panels. The subtly reflective surface provides a striking counterpoint to St Paul's.,"St Paul's Churchyard, EC4M 8BX",51.5131,-0.09886,10:00:00,16:00:00,No,
Clapham Old Town and Venn Street,https://programme.openhouse.org.uk/listings/6036,This guided walk around Clapham's Old Town features a radically redesigned public realm which changed the emphasis of the street environment to encourage people to walk and cycle instead of driving.,"Clapham Common Underground Station, SW4 0BD",51.461786,-0.1383884,14:30:00,16:00:00,Yes,No
Classical Composers in London,https://programme.openhouse.org.uk/listings/13876,"Come and discover the exciting musical world of 18th and 19th Century London when some of Europe's greatest composers and musicians came to stay.

Listen to  stories both successful and tragic of why these great musicians came to London - see where they lived, performed and socialised.

Come and follow in the footsteps of Handel, Haydn, JC Bach, Mozart and Chopin!","Handel Hendrix House, W1K 4HB",51.51307,-0.14585,10:30:00,12:30:00,Yes,No
Cressingham Gardens,https://programme.openhouse.org.uk/listings/6047,Low-rise high density estate located next to Brockwell Park. Innovative design with pioneering architectural elements & echoing natural topography. Under threat of demolition by Lambeth council. Tours provided of estate and rotunda.,"Cressingham Gardens Rotunda, Tulse Hill , SW2 2QG",51.4470837,-0.1118877,10:00:00,16:00:00,No,
Crown Court Church of Scotland,https://programme.openhouse.org.uk/listings/3284,"A Church of Scotland in London, home to the longest-established Presbyterian congregation in London, worshipping in this location in Covent Garden since 1719. The current building is red brick with Portland stone dressings in a restrained, finely crafted Free Style. Three storeys, recessed slated attic, mullioned and transomed windows. Fine stained glass, most of which is by Farrar Bell.","Russell Street, WC2B 5EZ",51.51341,-0.12106,13:00:00,17:00:00,No,
Croydon Urban Room,https://programme.openhouse.org.uk/listings/12687,"The Croydon Urban Room is a space to talk about the past, present and future of the Croydon town centre. Through conversa­tions, stories, exhibitions and events, the Urban Room brings together the views of those who live, work and visit the area to create a shared vision of the future and test new uses live in action.","Units 161-162 & 1161-1162 Whitgift Centre, CR0 1UQ",51.37522,-0.10075,10:00:00,16:00:00,No,
"Cumberland Road Studios, Wood Green",https://programme.openhouse.org.uk/listings/12771,"The Cumberland Road Studios Wood Green is host to about 50 artists and makers currently occupying studios in a 1980s former office building. You will have the opportunity to chat, and see their work and their workspaces as part of their Open Studios weekend.
The building will be active with events including workshops, demonstrations and talks.","40 Cumberland Road, N22 7BU",51.59726,-0.11274,12:00:00,18:00:00,Yes,No
Deptford Little Farm - Guided Vegetable Tour,https://programme.openhouse.org.uk/listings/13745,"Deptford Little Farm is a 3,500 sq foot plot with a Dutch style greenhouse growing organic produce and flowers for the Culpeper Family group of pubs. Focusses on permaculture, soil regeneration, organic produce and biodiversity.","36 Scawen Road, Deptford, SE8 5AE",51.48725,-0.0422,11:00:00,15:30:00,Yes,No
Dr Johnson's House,https://programme.openhouse.org.uk/listings/275,"Fine example of an early 5-floor Queen Anne town house with original panelling, open staircase and unique 'swinging panels' on the open-plan first floor. Johnson compiled his famous 'Dictionary of the English Language' (1755)  here.","17 Gough Square, EC4A 3DE",51.5150637,-0.1081791,10:00:00,17:00:00,No,
Drawing Matter,https://programme.openhouse.org.uk/listings/13011,"Drawing Matter explores the role of drawing in architectural thought and practice. Central to our activities is the Drawing Matter Collection of many thousands of architectural and design drawings from across the world, dating from the Renaissance to the present day.","8 Smarts Place, WC2B 5LW",51.5163,-0.12269,11:00:00,18:00:00,No,
Eastbury Manor House,https://programme.openhouse.org.uk/listings/304,"One of the finest surviving Elizabethan red brick Manor houses- Grade I listed. Contains 17th Century wall-paintings, charming walled garden and a fine Tudor tower with original stairs. Many original features have been restored and layout remains mostly unchanged in over 400 years.","Eastbury Manor House, Eastbury Square, Barking, IG11 9SN",51.5343105,0.0995563,10:30:00,16:00:00,Yes,No
Eastcote Walking Tour,https://programme.openhouse.org.uk/listings/11816,"Discover the fascinating history of Eastcote and its surroundings, focused on how the landscape has changed, from the exclusively agricultural area to the today's modern suburb, revealing some of the oldest local buildings and their stories","Eastcote Station, Field End Road, Pinner, HA5 1QZ",51.57655,-0.39714,11:00:00,13:30:00,Yes,No
Ebbs and flows:  a tour through the evolution of the South Bank,https://programme.openhouse.org.uk/listings/13138,"A walking tour exploring how movement of people – both daily and generational – has shaped the built environment of the South Bank. From the arrival of the railways to the housing activism of the 1970s and 80s, the tour will look at how the development of new communities has been instrumental in the creation of London’s most vibrant cultural hub","Emma Cons Gardens (corner of The Cut and Waterloo Road), SE1 8TQ",51.50252,-0.10973,14:30:00,16:00:00,Yes,No
Emanuel School,https://programme.openhouse.org.uk/listings/332,"Former Royal Patriotic orphanage, converted to school 1883, with 1896 additions and other developments. High Victorian style with stained glass by Moira Forsyth. Set in 12 acres.

In 2022 the building celebrated its 150th anniversary.",Battersea Rise (entrance via bridge over the railway on Spencer Park),51.45728,-0.17475,11:30:00,16:00:00,Yes,No
"Epping Forest Visitor Centre at Chingford, The View",https://programme.openhouse.org.uk/listings/7551,"The Epping Forest Visitor Centre at Chingford is both a visitor centre and museum, it was created from a late 19C stable complex. Enjoy its permanent display about the Forest, temporary exhibitions and unique status as gateway to 6000 acres of Forest trails.","6 Rangers Road, Chingford, E4 7QH",51.63444,0.01711,11:00:00,16:00:00,No,
Explore the authentically recreated Colony Room,https://programme.openhouse.org.uk/listings/12933,"A revival and love letter to London’s lost bohemia. Travel back in time to the legendary haunt of some of Soho's greatest creatives.   Featuring pictures, press cuttings and even the piano from the much loved private members club.","4 Heddon Street, W1B 4BS",51.51092,-0.13932,14:00:00,23:00:00,No,
Exploring the Corbett Estate,https://programme.openhouse.org.uk/listings/13804,"Join the Archibald Corbett Society for a fascinating two-hour guided walk through Catford's historic Corbett Estate. Led by ACS Secretary Ben Honeybone, you'll explore the estate's late Victorian and early Edwardian history and architecture, including visits to the Grade II listed Corbett Community Library and St Andrew's Church.","Brownhill Road Baptist Church, 292 Brownhill Road  Catford, SE6 1AU",51.44494,-0.00416,10:30:00,12:30:00,Yes,No
Feilden Fowles,https://programme.openhouse.org.uk/listings/13799,"After decades of architecture contributing to environmental damage, a rigorous reset is needed. Feilden Fowles do this through a model that they have developed that is ‘low tech’ in approach. Drop by to meet the team, learn more about their projects and low tech ethos, and to experience their demountable timber studio and their new retrofitted event space, set within a walled garden in Waterloo.","8 Royal Street, SE1 7LL",51.49871,-0.11633,11:00:00,15:30:00,No,
Fleet Street Heritage Wall and Sundial,https://programme.openhouse.org.uk/listings/10644,"The Fleet Street Heritage Wall comprises 86 A3 information panels about the people, places, ideas and newspapers which made the name of Fleet Street famous throughout the world.  From 17th to 20th Sept frequent talks will be given on the sundial and the Heritage Wall, and its innovative design features which will  make it accessible to all comers through web pages, Easy Read pages, and audio files","61 Fleet Street, EC4Y 1JU",51.51412879999999,-0.1080343,10:00:00,16:00:00,No,
"Former Carbonic Gas Works, 142 Lea Bridge Road",https://programme.openhouse.org.uk/listings/13772,"Paradise works artist studios in the Old Carbonic Works that is thought to be the birthplace of commercial fizzy drinks in the late 18th Century. It features in the Lea Valley and Hackney Conservation area report found online.


https://hackney.moderngov.co.uk/documents/s68747/240220%20Appendix%20A%20Lea%20Bridge%20Conservation%20Area%20Appraisal.pdf","Paradise works, 142 Lea Bridge Road, E5 9RB",51.56146,-0.04632,13:00:00,21:00:00,No,
From Peter Pan to the Time Machine: A Guided Walk,https://programme.openhouse.org.uk/listings/13713,"How did one small Hampstead street become linked to the discovery of hydrogen, Peter Pan and The Time Machine? What unexpected stories lie behind these elegant facades? This guided walk explores the historic houses, churchyard and streetscape of Church Row and its surroundings, revealing how science, imagination and social change became concentrated in a single corner of London.","Outside Hampstead Underground Station (Northern Line), NW3 1QG",51.55666,-0.17833,11:00:00,12:15:00,Yes,No
Fruit to Fashion: how a kitchen garden became a world famous piazza,https://programme.openhouse.org.uk/listings/11313,"This year marks the 52nd  anniversary of when the wholesale market ceased trading and moved to the Battersea/Vauxhall area . The tour charts the evolution of Covent Garden, incorporating the piazza, the wholesale produce market, social residential areas and supporting neighbourhoods, and highlighting the social and commercial highs, lows and challenges.
Contact tonyganio@gmail.com","20 Southampton Street, WC2E 7QH",51.51146319999999,-0.1224538,10:30:00,12:30:00,Yes,No
Garage Gallery E17,https://programme.openhouse.org.uk/listings/13170,"In 2022 we created an art gallery in the garage below our house in a residential street in Walthamstow village.   We aim to bring art into our community, acting as a resource to support artists on a not-for-profit basis.  By the time of Open House we will have hosted 26 exhibitions in a wide range of media, by both emerging and more experienced artists.","39 WINGFIELD ROAD, E17 9NN",51.58081,-0.01252,10:00:00,17:00:00,No,
Garrick's Temple to Shakespeare,https://programme.openhouse.org.uk/listings/460,Grade I listed Georgian garden building. Tribute to Shakespeare built in the Ionic style by actor David Garrick. Arcadian Thames-side setting in restored 18C gardens thought to be by Capability Brown.,"Hampton Court Road, Hampton, TW12 2EN",51.41117,-0.35449,12:00:00,17:00:00,No,
Georgian Clerkenwell's speculative housing boom,https://programme.openhouse.org.uk/listings/12601,"The early 1800's saw the green fields of northern Clerkenwell spring up into grand squares and terraced houses. This walking tour will look at how the speculative housing developed, what remains today, and the unique stories and characters of the area.","Outside Sadler's Wells Theatre, Rosebery Avenue, EC1R 4TN",51.52956,-0.10605,13:00:00,15:00:00,Yes,No
Golders Green Quaker Meeting House,https://programme.openhouse.org.uk/listings/442,"Delightful brick and tile building inspired by the famous 1688 Meeting House at Jordans in Buckinghamshire. A simple building in a tranquil setting, reflecting the Quakers' beliefs.","North Square, NW11 7AD",51.58208,-0.19014,14:00:00,17:00:00,No,
Gongoozlers of Regent's Canal & Victoria Park,https://programme.openhouse.org.uk/listings/13752,"Calling all canal enthusiasts - known as gongoozlers - to walk through the social and industrial history of Victoria Park, Haggerston, and Islington along Regent's Canal. Discover how a purpose-built canal shaped the lives of East Enders, Londoners, and the United Kingdom.","Bonner Gate, Sewardstone Road, Bethnal Green, E2 9JW",51.53334,-0.04929,09:15:00,12:00:00,Yes,No
Green Lodge,https://programme.openhouse.org.uk/listings/13757,"Green Lodge is a low-energy family home by Stylus Architects, carefully embedded into the landscape of Putney Heath. Much of the accommodation is concealed below ground, allowing the building to maintain a modest presence whilst bringing natural light into every room through a series of lightwells and rooflights.","56 Roehampton High Street, SW15 4HJ",51.45098,-0.23711,10:00:00,16:00:00,No,
Greenside Primary School,https://programme.openhouse.org.uk/listings/5286,"One of only two primary schools designed by Erno Goldfinger using a pre-cast concrete system - an important modernist building. The building is Grade II* listed and has a fine top-lit mural in the foyer, commissioned by Goldfinger and designed and painted by Gordon Cullen. The 75 year old school needs some serious restoration - come and help us to ensure this gem lives on for future generations","51 Westville Road, W12 9PT",51.50356379999999,-0.237022,12:00:00,17:00:00,No,
"Guided Tours and Exhibition at Pioneer Centre, Peckham",https://programme.openhouse.org.uk/listings/1367,"Grade II* Listed Modernist building, famously described by Walter Gropius as ""an oasis of glass in a desert of brick"". Originally built to house 'The Peckham Experiment' an innovative health centre in the 1930s. It was converted to private dwellings in 2000, retaining the indoor pool. 

Join members of our new Community Interest Company set up to mark the centenary and share this unique story.","St Mary's Road, SE15 2EE",51.4722385,-0.0538132,10:00:00,17:30:00,Yes,No
Guided tour of Ladywell and Brockley Cemeteries including the Non-conformist chapel,https://programme.openhouse.org.uk/listings/9204,"Starting the Ladywell Cemetery gate,  the tour will take in poets, actors, artists, local dignitaries and war veterans among others.  
The original Non-conformist chapel will be open as well.","Ladywell Road, SE13 7HY",51.4567066,-0.0262556,14:00:00,16:00:00,No,
Guildhall,https://programme.openhouse.org.uk/listings/535,"The City's seat of municipal government since 12C. Grade I listed, rare example of medieval civic architecture. Historic banqueting hall and a site of major moments in British history that is still used today.","71 Basinghall St, EC2V 7HH",51.51589,-0.0919,10:00:00,16:00:00,No,
Guildhall Art Gallery,https://programme.openhouse.org.uk/listings/1405,"Open daily 10am-5pm. 
Regular free guided tours 12.15pm & 1.15pm on Tuesday-Sunday, with extra tours on the final Open House weekend.
Home of the City of London's art collection, & remains of London's Roman Amphitheatre","Guildhall Yard, EC2V 5AE",51.51551,-0.09159,10:00:00,16:45:00,No,
Guildhall Yard: Meet the Pearly Kings and Queens,https://programme.openhouse.org.uk/listings/6751,Publicly accessible space outside the spectacular Grade I listed medieval civic Guildhall.,"Guildhall Yard, EC2V 7HH",51.51525119999999,-0.0921379,13:30:00,14:30:00,No,
HG Wells' Bromley - in his own words,https://programme.openhouse.org.uk/listings/6996,A walk around the streets that the young Herbert George Wells knew when he was growing up and wrote about in his autobiography. You will get a flavour of Bromley in its Victorian heyday - all in the words of the author of the 'Time Machine',"Primark , 162 High St, Bromley , BR1 1HE",51.4052391,0.0146526,11:00:00,13:00:00,Yes,No
Hackney Empire,https://programme.openhouse.org.uk/listings/546,"Hackney Empire is a grade II* listed building. The theatre was built as a music hall in 1901, designed by the architect Frank Matcham. It is now a variety theatre for the 21st century, serving the local community and beyond.","291 Mare Street, E8 1EJ",51.54545,-0.0557,10:30:00,16:00:00,Yes,No
Hammersmith Quaker Meeting House,https://programme.openhouse.org.uk/listings/5929,"Recently designated as a Building of Cultural Interest by the Council, the Quaker Meeting House is designed to be a highly sustainable building to embody the Quaker values of simplicity and equality.  The award winning building promotes a sense of calm and tranquility.","30-32 Bradmore Park Rd, W6 0DT",51.49553,-0.23189,14:00:00,18:00:00,No,
Hermitage Community Moorings,https://programme.openhouse.org.uk/listings/4642,"A development of residential and recreational moorings for historic vessels on the Thames. The unique Pier House, built to a high specification, provides a floating community centre just downstream from Tower Bridge.","16 Wapping High Street, E1W 1NG",51.5044166,-0.0665883,11:00:00,16:00:00,No,
Historic & Modern Buildings in the City,https://programme.openhouse.org.uk/listings/10240,"On this walk, we will see many historic & modern buildings in the City of London. We’ll look at different architecture styles having regard to the environment and sustainability, from heritage sites to pioneering green tech. Hear about famous architects, past and present, as we explore how the Square Mile preserves its legacy while evolving for a resilient, carbon-neutral tomorrow.","Guildhall Yard, EC2V 7HH",51.51543,-0.09204,10:45:00,15:45:00,Yes,No
"Holy Cross Church, Cromer Street",https://programme.openhouse.org.uk/listings/9100,"Grade ll listed Oxford Movement Anglican church built 1887-88. Historic England describe the exterior as ‘quirky and aggressive’ but the  interior is ‘very spare and elegant'. The building is  interesting for its 2019 conversion of a crypt area, partly rented commercially to a drama school but also used for community groups. On Historic England's Heritage at Risk register with serious cracks.","Cromer Street, WC1H 8JU",51.5275753,-0.1235712,13:00:00,16:00:00,No,
Hopkins Architects,https://programme.openhouse.org.uk/listings/1086,"The practice's main campus includes two office buildings constructed using its own Patera pre-fabricated system, and linked by a glass reception area and covered walkway.","27 Broadley Terrace, NW1 6LG",51.52433,-0.16598,10:00:00,16:00:00,No,
House Mill,https://programme.openhouse.org.uk/listings/697,"The World’s largest tidal mill. 5-storey, timber-framed, brick-clad timber watermill with four waterwheels, originally built in 1776 to mill grain for distillery trade. Operational until 1940. On historic 3 Mills Site, Clock Mill adjacent (No access) .","Three Mill Lane, Bromley by Bow , E3 3DU",51.52741,-0.00773,11:00:00,16:00:00,No,
Ibraaz,https://programme.openhouse.org.uk/listings/13822,"Ibraaz is a London-based cultural institution for art, ideas, and dialogue from the Global Majority. Bringing together artists, thinkers, and communities through exhibitions, film, debate, publishing, and multidisciplinary programming, Ibraaz creates a brave space where culture fosters exchange, pluralism, and shared humanity.","93 Mortimer Street, W1W 7SS",51.51741,-0.14195,11:30:00,12:30:00,No,
In Shakespeare's Footsteps,https://programme.openhouse.org.uk/listings/13275,"In 1949, American actor Sam Wanamaker came looking for Shakespeare in London and could not find much, so decided to re-build the Globe Theatre. Join Lisa who holds a MA in Shakespeare Studies from the Globe Theatre and King's College London and walk in steps of Shakespeare -- and Wanamaker nearly 400 years later.","NatWest Branch, 10 Southwark St, SE1 1TJ",51.50503,-0.09022,11:30:00,13:00:00,Yes,No
